index	Domain	Label	Rating	Review
395	Sandal	POS	5	these be incredibly comfortable , durable , and nice-looking footwear . i wish i have enough pair to last the rest of my life !
730	Sandal	POS	5	i buy these stacy 's for husband year back and search high and low . . voilum ! thank you amazon ! these fit perfectly , come ontime for we trip . . will always order these thru amazon cant beat the price .
89	Sandal	POS	5	good stufff . i dont want to write this r do that have to make this reviw a mandator ystuffeview . wh y
828	Sandal	POS	5	i buy these for my boyfriend who always wear flip flop . he have diabetes now and i have always be concern about he foot . he really like they and i be totally jealous that i do not have a pair with the soft footbed . he wear a large size and with amazon prime , i only have to pay $ 94 ! amazing amazon.com come through again .
705	Sandal	POS	5	excellent price for a quality product . i have to replace a pair i buy in 1978 . the strap between the toe be finally start to fray . i guess it be too much to ask for a pair of flip flop to last more than 33 year ... ... . : -rrb- one note-if you size fall toward the high side of the range , go with the larger size . they seem to fit somewhat tight .
961	Sandal	POS	5	my hubby love this pair of sandal . he have size 8.5 and i order size 41 . it fit he just right . and it be worth the money compare to hear he complaint everyday about the uncomfy of the cheap pair . = d
759	Sandal	POS	5	this be my second pair of rainbows . of all the flip flop i have own over the year , these be in a league of they own . they be by far the most comfortable and foot-supportive that i have own . i use to be a huge island slipper fan - they be not close to the comfort of rainbows . they also have a unbelievable warranty . like a pair of birkenstock sandal , rainbow require a break-in period . the flip side be that break-in mean that they be adjust to you foot .
85	Sandal	POS	5	i love these sandal ! i wear a 9.5 man 's and have pretty wide and super flat foot which makings find footwear difficult . this review be for anyone who be on the fence about whether to buy they or not . give some of the review i read , i be pretty nervous about they fitting right\/breaking in , etc. but order the size m sandal anyway . as many have say there be a definite break-in period ... no joke , especially with wider foot . initially , i could barely get they on let alone wear they because they be so tight and the nylon strap be terribly uncomfortable on my toe . it take i a solid 2 week of really power through it and they now fit my foot like a glove ! not to mention , they provide ample support and comfort if you have foot trouble -lrb- in my case flat foot -rrb- . i find they more comfortable than even my tennis shoe with orthotic ! i recommend this sandal 100 % . they will be the best sandal you ever own . my only recommendation be be patient with they and do not plan on wear they to a all day concert or something like that the day you get they . now , i wear they everywhere and be never go back !
789	Sandal	POS	5	if you have not wear a pair of birkenstocks you may be miss out . i be on my foot a good portion of my work day and they be nice enough for work and comfortable enough to spend the rest of the evening in as well . birkenstock cork shape to you foot so they be not really a flat , they be just comfortable . the birko-flor be a great product they have come up with , really soft inside and they wipe right off so they always look great so i prefer that from the suede but this style be one of my favorite . i have over a dozen pair and they keep come up with these adorable new style and great color and print - comfort and style what more could i ask for ? i really love my birk .
583	Sandal	POS	5	these be a great product . they wear well and be make from quality material . i buy a new pair every year because i wear they so often
189	Sandal	POS	5	provide for a pleasant shave with no aroma . use it in conjunction with a inexpensive black plastic shave brush holder and plastic travel case for my gillette mach 3 razor . have have 20 shave so far and it appear that the soap will last for month . suggest you take you shave brush and spread it against the sink while the water be run so that the entire shave brush be wet when lather . also , i purchase a wooden soap holder which be superior to a `` cold '' metal holder or plastic holder . best part be that i have a handy ledge build under my mirror to hold all my shaving and other necessity . now , the shave item be handy and the sink surface be best use for other item . i have use a inexpensive shave soap prior to the geo f. trumper sandalwood shave soap but now i have find the right brand . the sandalwood shave soap be a major part in make shave a pleasant experience each day . i be sell on the soap .
675	Sandal	POS	5	my husband request these as a christmas gift . this be he third pair and feel there be no need to ever buy a different pair of sandal . they super comfy , versatile , good look and well make .
497	Sandal	POS	5	never wear these type before and it take some get use to but they be just what i be look for .
92	Sandal	POS	4	sandal be everything i expect . i find good advice from former owner about move up a half size , which i recomend .
995	Sandal	POS	5	these be so cool i be so glad i can wear these and be cool like a surfer even though i live in the central valley
98	Sandal	POS	5	comfy , lovely - quick and efficient delivery . suppose to be one of the world 's best flip flop !
744	Sandal	POS	5	i find the keen h2 to be my favorite shoe for sailing . they be very comfortable with great traction . they be also fantastic at the beach . they be stylish , well build my favorite summer shoe .
724	Sandal	POS	5	these be the most comfortable rainbow make !! i purchase these for my son who have trouble break in the leather one . these be so comfortable and molded to you foot . i now have three pair for myself !
256	Sandal	POS	5	i buy these because i be have lower back issue and my dr. advise i to try these out before go to a orthpedaist . roughly one month later and my problem appear to be disappate and these have become my regular summer footwear . it be true these may not be the most visually attractive thing in the world , i find myself increasingly align with the idea of functionality over appearance .
599	Sandal	POS	5	these sandal be my son favorite . he really enjoy the feeling of the pointed cushion insole . the fit be true to size .
223	Sandal	POS	5	these flip flop be tight at first , then mold to you foot for a custom fit . they be perfectly padded and really comfortable after a day or so just wear they around the house . they look good ; not fancy , but not `` ratty '' at all . they be just cool , casual flip flop that make you feel like you be barefoot . i research stuff for a long time before i ever buy , and i be very happy with these -lrb- i get the dark brown -rrb- i be in my 20 's and a very active person and wear they in all sort of place : beach , climb , tour , i have even bike in they . if you be a dude , look for a pair of flip flop , buy these and stop look . also , you can not beat they warranty -lrb- if anything break before you wear through a layer of the shoe , they replace they -lrb- -- might double check that before you buy , but that be what the tag say on mine -rrb- .
686	Sandal	POS	5	i order a pair of men rainbows for my son . they seem to fit true to size . he wear a 10 1\/2 mens shoe and the large fit he fine . they should fit a little snug in the beginning . be leather they will soon mold to fit you foot . he love they and say they be the best flip flop he have ever worn .
6	Sandal	POS	5	within two week of buy my first pair , i buy two more . a lot of people say to get a half size larger-i purchase my regular size and they be fine . i get a kick out of wear my brightly color shoes-they look so cheerful . from what i can tell these shoe be sell like hotcake so i must not be the only one who really enjoy they . if you have plantar fascitis , these be pretty good support .
33	Sandal	POS	5	absolutly the best price ive find for rainbow flop . fit perfect on my husband wide foot . great product and price for these !
203	Sandal	POS	5	for the last 10 year , i have be wear reef everywhere from idaho to baja , but they wear out so fast i switch to rainbow which i have not worn since my high school day in malibu . i have only be wear they a month or so , but they be break in nicely , and i anticipate they will prove durable . they say you can never go home again , but there be a tinge of yesteryear that be pretty sweet with my new rainbow sandal . i think i find my tread of preference for the next 30 year . thanks rainbow !
265	Sandal	POS	4	i love these sandal . i wear mine all the time , so i order some for my boyfriend . i think that they would fit because he wear a 9.5 and i order he a men ' medium -lrb- 9.5-10 .5 -rrb- , but they be too small . the shoe last forever and form to you foot , so i definitely recommend they , but i would suggest go up a size if you be order online and can not try they on .
605	Sandal	POS	5	have a pair of keen myself which i love , i buy these shoe for my dad for he birthday . he wear they hike , around the house and do yardwork . he absolutely love they ! very durable and comfortable !
682	Sandal	POS	5	these be the cure for my plantar fasciaitis pain . i wear they every day for 5 month and plan to buy more this spring .
41	Sandal	POS	5	great buy ! these sandal have last over four year now and honestly have a couple more in they . i would recommend these to anyone look for nice leather sandal .
602	Sandal	POS	5	i have many pair of birkenstock ... i rarely wear any other shoe . the madrid style have the same incredibly adaptive and support foot bed with the style of the original dr. scholl sandal -lrb- much more comfortable -rrb- . because there be only one strap across the front , they behave more like a flip flop than other style i own . if you be use to that , you 'll have no problem with they . as always , the foot bed break in quickly . -lrb- tip : put they on after a hot shower while you foot be steamy warm , they 'll just mold around you foot -rrb- . the silver be a nice muted metallic which allow you to dress they up or down . this particular style might not be the best for long walk -lrb- give the single strap -rrb- but they be still super comfortable .
766	Sandal	POS	5	order for my teenage son , they be deliver on time . it be what he want and say they be very comfortable .
600	Sandal	POS	5	i abolutely love this product . the fragrance balance be perfect . not too strong but do not fade with the day . it be one of the few product that do not cause a allergic reaction with my skin . i wish that bath and body work would start make and market it again . bottom line : love the product . furstrate with the company .
563	Sandal	POS	4	the product be great -- my second pair . when they break in and mold to you foot , they be extremely comfortable . the sizing be not perfect . the 8.5-9 .5 barely fit a size 9 and feel small . the 9.5-10 .5 be more comfortable , but look a little too big . if in doubt , go with the larger sizing .
402	Sandal	POS	5	i buy these asa gift for my husband who live in birkenstocks . he love they ! they fit well and be very comfortable .
97	Sandal	POS	5	keen 's sandal be lightweight , waterproof , shock-resistant , and use a quick-lace system . a benefit of the keen newport h2 sandal over other sport footwear be that it have reflective pull loop that improve you visibility in low light condition . this can be very useful during evening hour around the campsite . recently , i purchase a pair of keen newport h2 sandals . hand down , these hike sandal be the best sport sandal out there . i have wear they on numerous day hike around the caribbean , enjoy water sport without the discomfort of drenched foot . . my advice : invest in a pair of these sandal , they be the most comfortable and lightweight sandal you 'll find for backpacking .
37	Sandal	POS	5	it be ship to the right place after i forget the aptment # thank you for do that .
603	Sandal	POS	5	i like it very much . it be so comfortable . i would like to wear it all the summer . the speed be very fast and the shoe just what i want
49	Sandal	POS	5	my wife buy i a pair about five year ago at macy 's . this year i buy two new pair from amazon at about half the price . one tan and one black even though the first pair be still in great shape . i be afraid i would not be able to find they again . so comfortable that i use they for walk shoe . they look good for many occassion . well make and they polish up like new .
84	Sandal	POS	5	before i begin , let i say that before i pull the trigger on these i be very skeptical about pay $ 45 -lrb- the price when i buy mine -rrb- for a pair of flip flop . i be guess that if you be comb through review , you may be feel the same way . here be what i have find after pay the $ 45 : bad : as many other review have note , there be a break-in time for these sandal , which be about 1-2 week depend upon how long you wear the sandal per day . i have pretty wide foot and the strap be tight across the top and both side of my foot , but it never cause blistering or anything worse than the feeling of the strap be too tight . also realize that any flip flop that be better quality than the old navy plastic one will have this period of break-in , with possibly the exception of sanuks . i have previously own reef smoothy sandal and leather smoothy sandal and both pair have a similar time of break-in . good : i have be completely satisfy with these sandal , and they be worth the price . as state above , i have previously own 2 pair of reef , which be both slightly cheaper than the rainbows . the first one be a smoothy sandal which be nice , for a while . i have very sweaty foot and my sweat would cause a black foamy substance -lrb- from contact with the smoothy plantar surface -rrb- to form between my fourth and pinky toe . i have no idea why this happen . they also wreak after about 6 month . i discover , however , that leather surface do not produce the smell nor do they hold sweat so i decide my next pair would be leather , again reef . that pair be about $ 5 less than rainbows , but they be complete trash . in about 3 month the leather from the plantar surface of the sandal begin pull away from the sole of the flip flop . it look horrible and the separation become so bad that the sole of the sandal would hang down and catch curb or stair . so i toss they and purchase these . i have have these rainbow for about 2 year . they literally look just as good as the day i get they , except that they be wider now -lrb- from break they in -rrb- and there have be some wear away of the tread on the sole of the sandal . there be no separation of the leather from the sole , even after get they wet several time . the arch support be great and have not fall . i love these flip flop and i wish i have save my money and purchase these the first time . if you be debate between high quality flip flop , especially if you be look at reef , please purchase these . the quality of the reefs have plummet , but these seem quite reliable .
585	Sandal	POS	5	i have be tell by the recipient of this gift of keen newports that they be so comfortable and a pleasure to wear . i be attract to the look of they when i see they on a really great look guy at the cincinnati reds ballgame at the new stadium in cincinnati on september 5 , 2007 . the tea\/black color , which be a cinnamon red\/wine , be awesome . the shoe be a cross between a gym shoe and a sandal , and have a rich classy look ... one that i particularly love . the person that i buy they for be a little bit leary of the bright color and the different look , but go out on that limb for i , and be ultimately happy to wear they . i love be different , do not you ...
716	Sandal	POS	5	these be the best sandal . i have have two pair over the past 5 year and the 2nd pair be still go strong . my wife have have two pair replace for free b\/c the stitching come out . at least they honor quality work !
129	Sandal	POS	5	we buy these shoe for my husband . he just love they . they be so comfortable , and extremely supportive of he foot . we would recomment they to anyone who need good support .
147	Sandal	POS	5	the smoothy be the only sandal you 'll ever need . they be super comfortable , convenient and go with just about anything you may be wear -lrb- i wear they with a linen suit to a wedding once -rrb- . the strap be tight in the beginning , but they will mold themselves to you exact foot -rrb- reef have a great product here and i be proud to call myself a loyal lifetime reef fan !
957	Sandal	POS	5	a great pair of sandal . i already own a pair of keen newport h2 sandals -lrb- different color -rrb- . the new one be very comfortable , a great fit and easy to care for . i feel confident when i be wear they in all terrain . they be excellent for i as i recover from recent spinal surgery . wonderful product .
0	Sandal	POS	5	my boyfriend love these ... they last forever , be durable , and mold to you foot . you really cant go wrong with rainbow .
250	Sandal	POS	4	i own two pair , the ` h2 ' version and the ` original ' . i prefer the original , if i purchase a third pair it will be the original .
929	Sandal	POS	5	i hate wear shoe . i buy these to add to my collection of flip flop and sandal . they appear to be very well make and durable . the color and design work well for i and they be very comfortable to wear .
506	Sandal	POS	5	i have be wear birks since they first import they back in the 1970 's and be pleased that they be still a excellent sandal .
870	Sandal	POS	5	these be the best pair of sandal that i have buy in a long time . they look great and feel great too ! on top of that the price be very nice . so i would tell everybody how good these sandal be . thank you and i 'll be back for the other color later .
74	Sandal	POS	4	i buy a pair for i and another for my wife just before leave for vacation to hawaii and we be really happy with the result . the shoe be really comfortable and the foot can `` breathe '' . the cord to tie be very useful and they be also waterproof ! the only con be that it be really easy to get sand and pebble depend on where you be and remove they be not that easy .
538	Sandal	POS	5	needless to say , i love birkenstock ! however , these sandal be return because the size seem to be very generous and they do not fit .
694	Sandal	POS	4	great shoe . like most sandal , i be skeptical to pay the price , it seem like a lot , however , it be well worth the money . i wear they all day from 6 am till i go to bed . if i get sand or dirt in they , i rinse they out with the garden hose and keep on truckin ' . very comfortable , however , if you foot sweat a lot , i would be cautious as to order the right color , as i do receive a bit of a tint on the top of my foot from the strapping . all in all 4.75 out of 5 star , simply due to the fact i can not wear they in the winter because it be too cold outside , and they 's just something wrong about wear sandal with sock !
169	Sandal	POS	5	i have have the keen h2 man 's sandal for a few week now . so far , i really like they . i have very narrow foot and they can be tighten up to fit my foot very well . i like the support they give my foot and the protection for my toe .
334	Sandal	POS	5	the sandal fit perfectly , they be exactly what i have expect . they be a gift , and the recipient be very pleased with the comfort . i be also very pleased with the speed that the order be ship . i be actually shock when i receive the ` thank you ' call , because they arrive so quickly , much sooner then the ` estimate delivery date . ' i will certainly keep this seller in mind for future purchase . thank you for the great product and the customer service . great seller !
44	Sandal	POS	5	product send in timely manner in excellent condition . very happy with the product . a regular customer .
307	Sandal	POS	5	i receive my birkenstocks in a timely manner ! they be comfortable the moment i put they on . i wear they almost everyday . the color be neutral , so it match nicely with a lot of outfit .
539	Sandal	POS	4	i finally make a investment in real rainbow sandal instead of continuously buy and chuck the target knock-off one . so far , i be happy . i have not have much opportunity to wear they , since it be get to be winter . but i like they , they be what i expect . my only complaint be that it be take quite a while to really break they in , which be not too fun .
692	Sandal	POS	5	buy these for boat and could not be happier ! they be comfortable right out of the box , have non mark sole and look good too !
542	Sandal	POS	5	love my birkenstock sandal , my last one be at least 7 or 8 year old , and it be time to buy new one . my old one be still around but now these be my go to sandal .
894	Sandal	POS	5	on christmas day my sperry sandal break . i be wish i could fix they . i wear they out . yes they be the greatest sandal i own both aboard my boat and at home . i do not recomend a open toe for tho who drop thing but for comfort and quality ... sperry be the best ... & they look good ... . hope they in stock !
425	Sandal	POS	5	the best sandal in the world . take about a week to break in , but once they be break in , they conform to you foot . incredibly comfortable and durable . i have have several pair in the past and i will not buy anything else . they will last you at least a year of daily wear .
438	Sandal	POS	4	these be great shoe as they offer firm support versus flip flop - yet just as cool -lrb- temperature wise -rrb- . these be my go-to outdoor shoe for summer , except for when i be run . i have even be tempt to wear these on a short run - but have not . the keens be worth the price . shipping and order delivery from the seller go like clockwork .
529	Sandal	POS	4	this be my third pair of birkenstocks . the other two fit perfectly . the soft footbed version be a bit smaller than expect . would not say that the softer footbed make that much of a difference for the extra cost .
341	Sandal	POS	4	i have a leather pair of rainbows and they be slippery when they get wet . these flipflop be great for all situation . only have to break they in for a day and they fit like a glove .
856	Sandal	POS	5	i love these sandal . they be sturdy , you can go in the water with they , they have tremendous traction and i never slip with they . have be use these for year and the price on amazon can not be beat .
517	Sandal	POS	5	i buy these specifically for a 5-day canoe trip to the bwca . they be my first pair of `` hike sandal '' . they perform spectacularly . they be comfortable and do not give i blister , despite the fact that i do not wear sock and have not take the time to properly condition my foot . i feel like i abuse they to a fair degree and they really hold up , as do my foot . i be not a keen fan before my trip , but i be now .
807	Sandal	POS	4	buy a size 11 for my husband who usually wear a 10.5 shoe . they fit great . he only complaint be that they make the bottom of he foot sweat . otherwise , they have be great for hike and traverse costa rica and for just every day wear . now i need a pair ...
180	Sandal	POS	4	i order the woman 's keen newport h2 in the aqua haze\/brittany blue color . the actual color i receive be closer to the process blue . these be way brighter . i be expect a more muted blue . aside from the misrepresentation of color , -lrb- maybe it be my computer screen -rrb- the sandal be great ! i normally wear a size 8m , they fit perfectly , but i be a short , wider 8m , so those of slender foot be warn . you can however adjust the fit a little with the elastic tie . they be also very comfortable . not disappointing .
993	Sandal	POS	5	these be without a doubt the most comfortable flip flop i have ever worn . it take a few day to break they in but be totally worth it . if flip flop be you foot wear of choice in the summer you will find it worth splurge on . the more they get wear the better they look as well . i be a rainbow customer 4 life !
120	Sandal	POS	5	very comfortable . would like to find they in black for the same price . still look and hope to find they .
267	Sandal	POS	5	i own a pair of these back when i be in high school and i love they so much i wear they down to the cork and then some . recently my boyfriend mention that he want to purchase a pair because he try on he brother 's birk and find they to be really comfortable . we both order a pair online and we love they so much that we even where they inside the house . accord to the birkenstock website , narrow be a north american equivalent of normal so if you width be normal order the narrow . the size be true to size so you can not go wrong order online . if you be unsure of which size to order , order the smaller one . i be usually a size 7.5-8 and i order the 7-7 .5 size -lrb- 38 -rrb- . the soft footbed be great for i since i have flat foot and now i wonder why it take i over 10 year to replace my first pair . this be one purchase that you will appreciate and enjoy all summer long .
71	Sandal	POS	5	have keen item before , easy to put on & take of . love the man 's shoe because of the wide foot . find it more room when item arrive do not have to break in . wear my first pair to the old country , have to take shoe of at security check point go through do not have to struckle . ship good , get item within 7 day . love to buy from amazon .
434	Sandal	POS	5	roger et gallet soap , while undeniably expensive , be the best and to i the subtle sandalwood `` flavor '' be the best of the best because it be uni-sex -- agreeable to both woman and man .
889	Sandal	POS	5	i give these to my son last week for a birthday present . this be he second pr . the first pair last 7 summer . he like the removable strap and find they very comfortable . he be please with the fit -lrb- wear 10.5 and i get size 11 since they do not have he exact size . thank you amazon for another great bargain !
378	Sandal	POS	5	this be avery comfortable shoe that you can wear all day . i would recommend this shoe over the loose slip-on and off sandal or flip-flop . you will have as much support as you can get from a close in shoe . i love mine !
846	Sandal	POS	5	hello all ! i receive my birkenstock as a graduation present when i graduate high school back in 2003 . ladies and gentlemen , these be remarkable sandal . amazingly , they be still hold up ! they do show sign of wear e.g. some of the cork be look old and crackly , but they still feel wonderful on my foot . i suspect i 'll still get another few year out of they . note that i mostly wear these on vacation and weekend . i have read other review about how the leather upper can cut into you foot . this happen to i the first week or so that i have the sandal . the person and the birkenstock store alert i to this , tell i that they need some breaking in time . she also mention that it could give you blister while the leather soften . just be patient guy . like every good leather shoe , this one need time to break in . give it some time and the sandal will last you for year . . decade in my case !
323	Sandal	POS	5	my husband love they ! super fast shipping , the fit be perfect and great price for the name brand ! overall very pleased with this purchase and amazon !
685	Sandal	POS	5	this be my second pair of hemp rainbow . i like my last pair so much i have to have another . they be really the best sandal . the hemp material be so much easier to keep clean than rubber or leather . it do not get slippery when wet like leather do . as with all rainbow sandal , they last for year -- very durable . i highly recommend these sandal .
531	Sandal	POS	5	i have have these for over a year now and they be more comfortable now than ever before . they provide stable , protective , and comfortable support for my foot and arch . i be 6 ' -5 '' and 220 and they support my frame well . my wife have have the same pair of rainbow for over 5 year now and she still wear they a lot and agree that they feel better each time you wear they .
280	Sandal	POS	5	these sandal be amazing ! they be waterproof , comfortable , slip resistant , rugged and more ! i first buy a pair of these in 2007 . they last i until 2012 and the only reason i decide to buy another pair be because i step in gum on the ground on a 100 degree day . these sandal be well worth the price and be indeed cheaper in price than other sandal of this quality . i highly recommend these !
220	Sandal	POS	5	i be not really into the rating of product unless the be very good , and those be . i have be use those for about 2 year after go through a few pair of teva and acg 's , i try the keens and they might well be the best sandal out there . they be comfortable and can surely take a beating . i do alot of hike which also involve get into water and those sandal keep on go . you will not be sorry you spend you money on those sandal . do not think i will buy any other sandal than the keen .
146	Sandal	POS	5	i have have several sandal in the past , and these rainbow westcape sandal be one of the best i have have . the entire footbed be a soft cushion for you foot . i have develop a painful bone spur right on the heel of my right foot just before i get the sandal . these sandal be perfect for cushion the impact of my foot with the bone spur . the sandal make walk much better . i be not a fan of sandal with a toe separator . the nylon toe separator take a while to get use to , and be not that comfortable at first . however , once i get use to it and callus up , i really like these sandal . i would also say the sizing be really perfect , so when i order a size 9 , its what you expect . however , the heel of my foot just barely fit onto the sandal because the toe separator keep my foot in a certain position on the sandal . i might go for a half size larger if i could , but they do not make half size . so if that might bother you or you want a little bit more material around the heel , you might want to go a size up . in addition , in comparison to my sister 's rainbow sandals , which be leather , these sandal have no break in period , and be comfortable right out of the package . fantastic sandal so far , and i would highly recommend these sandal to a friend . they be waterproof and feel like you be walk on cushion . let see if these rainbow rubber sandal last as long as they traditional leather sandal .
679	Sandal	POS	5	these be great sandal and if you can get they for $ 25 like i do then its a purchase well make .
397	Sandal	POS	5	i get these for my son who finally wear out he original pair after 10 year ! yes , they last that long . top quality construction and the style be ca cool & they wear super-long . rainbow leather mens sandals
491	Sandal	POS	5	keen sandal shoe be great for everything . i already have a pair so we order these for my husband . he love they too . they be not you ordinary man 's sandal . they let you foot breath and the sole be make from non absorbent material which be sweat proof . they be good for hike and water activity as well as everyday wear . great product all around !
177	Sandal	POS	5	love keens ! they be comfortable , easy to maintain , and look exactly the same after lot of wear . they be machine washable and tolerate all sort of abuse . would definitely recommend . these be purchase for my husband . they be he second pair and be pretty much the only thing he wear on he foot all summer .
508	Sandal	POS	5	if you have never try birkey 's . nows you chance . amazon.com have they for a great price . thank you amazon.com , my daughter love they !
389	Sandal	POS	5	we be apprehensive about purchase a footwear item from the internet but the ease and advice give make we worry go away . great product , wonderful quality and exactly like the image ! ca not wait to see fiance wear it for we island wedding !
233	Sandal	POS	5	these be great adidas sandal . exactly as picture and describe . great quality and very durable . waterproof . i recommend they to other .
773	Sandal	POS	5	be year of buy `` inexpensive '' sandal which have all fall apart and figure i would be better off with another pair of birkenstocks . glad i do . the fit be great and easy on my old foot . take a day to readjust to good support instead of the `` inexpensive '' sandal which have little or no support .
947	Sandal	POS	5	my new sandal get here in great shape and i expect to be wear they most every day in the warm-weather season . i do not have leave the house and drive to the mall . i will be shop for other item from amazon .
738	Sandal	POS	5	this be my second pair of clark 's sandal and i be very pleased that these sandal be equally as comfortable as my original pair .
941	Sandal	POS	5	these be great sandal . they hug you foot just right for a no sock fit that do not pinch or tear at you skin .
21	Sandal	POS	5	best sandle i have own . period . if you be think about get they , but not sure you want to spend the $ $ $ , i would recommend go for it . they be extremely comfortable -lrb- once break in -rrb- , and very durable ... which mean you 'll have em ' for awhile .
35	Sandal	POS	5	i buy these to kick around the beach and mow grass , but now i wear they everywhere . they maintain grip when wet and be comfortable enough to wear all day . i have always be a rainbow fan and this be another great product . i buy the black . no smell issue or color rub off . arch support be adequate and i have a med\/hi arch . i wear size 13 and these be size right on . break in period be about 3 hour of wear with no discomfort . they clean up easy too . recommend .
992	Sandal	POS	5	i like the strap on these flipflop there very comfortable . i dont see any problem with the construction of this footwear they look and feel well build .
393	Sandal	POS	4	these st thong be my third pair over the last 5 year . be use around the house , beach and fishing . this pair fit tight but comfortable and construction quality be similar to my previous two pair .
90	Sandal	POS	5	the make of the flip-flop fit my foot perfectly . be warn though , although the color be nice , it do get dirty very easily . i would have buy a slightly darker color if i be to order this again
525	Sandal	POS	5	this be my husband 3rd pair of birk . he love they and just have too many mile on the old one .
503	Sandal	POS	4	they be high quality , just a little bigger than i be expect . obviously rainbow be great and the warranty be unbelievable . they always look good
883	Sandal	POS	5	i get my first pair of these about 5 year ago as a gift from my sister . i put they on and know that this be the one . i be always in a pair of flip flop i hate shoe . i have never have a pair and have never buy a pair that fit as good as these do . my first pair break about a year ago . so they last a good 4 year and i be very active in my flip flop so to i 4 year be about 3 year more than any other pair of flip flop have ever last i . i just cant say enough good thing about these . when i see someone else in they i always make the a comment to they about how great they be and have never herd anything bad about they back . i be so glad to see they be still make and sell . so i just order a new pair and cant wait till they come in . i live in okinawa japan and its flip flop season every day of the year here . if you buy these you will not be disappoint unless you live in the north pole and cant wear they !
115	Sandal	POS	5	this be my second pair of the clark 's hudson sandal . my first pair which i purchase on vacation at a shop be not three year old and wear very well - not close to wear out . i recently realize that i be wear they most of the time and know i would need a new pair soon - for look if not for condition . i search online seller and gabriel shoes\/amazon have the best price . ship be quick . the sandal have minor cosmetic difference than my older pair and be very attractive . i like the fact that you can adjust all the strap . the velcro make adjustment and take off and on very easy .
427	Sandal	POS	5	i finally have to replace my first pair of newport h2 after 3 year of abuse . they be the perfect sandal for wade in small stream , hike in the desert , and casual wear . i have especially be impress with how durable the material be and how well the antimicrobial material work . they really do not stink after hike in they for a day . i be a bigger guy , so i usually go through shoe quickly . i really abuse these and they last for 3 year . if you like to hike or fish small stream , these sandal be perfect . they be durable and stay on you foot without stretch when they get wet . the toe be sturdy and protect toe from hidden underwater boulder . the sole be pretty grippy , so it help climb over slippery rock . the only comlaint i have about my last pair be they seem a lot wider than marked . it look like keen have resolve this because these be true to size .
335	Sandal	POS	5	this be a nice look sandal . can be use for dress or casual\/dress . not a recreational shoe . comfortable . the side be somewhat more loosely weave than i expect , but the sandal still fit well . adjustable strap across the instep . value to the extreme degree . i have not worn this shoe long , so i can not tell how it will last , but the sole look substantial .
483	Sandal	POS	5	a little uncomfortable while break in the sandal , but after wear they for a week or so , they be the most comfortable sandal ive ever own .
654	Sandal	POS	5	my wife be on she second pair , the lat one be over 9 year old . she wear they every day as we live in a hot climate and find they to be the most comfortable ever .
176	Sandal	POS	4	my husband love these keen sandal . i buy this pair to replace he old one . but , the size label be completely erase on he last pair , so i go with he regular size but keen 's run small . i have to return they .
187	Sandal	POS	5	the very best walk shoe i have ever purchase . very resilient and resistnat to scuff and tear , unlike meny other i have try .
68	Sandal	POS	5	i find a pair of these guy\/gal shoe year ago in some resale joint and buy they for a couple buck , i wear they until they literally fall to piece for year after i buy they used . now , in 2012 i be finally able to purchase a pair of my own new and so , give that i be a adult and all ??? i will probably pass they on to some great - ? well i dont have kid so , some great best friend i love who will then pass they on to their grand kid ! lol i love the gray color too ! they be very comfy of course and for all my `` rasta '' day to come ... ill be waerin ' these -lrb- o :
962	Sandal	POS	5	i buy these for my husband for a snorkele trip . these be he favorite shoe . even after walk in water , the foot immediately feel dry once out of the water . they never smell , which be different from other water sandal . the toe be secure , the bottom heavy and well make , and the inner cord be easily adjust to provide a good fit . even after get they dirty with mud , they wash off easily with water and look like new . he even wear they with sock now that the weather be colder . a very well-made shoe\/sandal .
785	Sandal	POS	5	i can not love these sandal any more . this would be my third pair in 12 year . i take they everywhere . there be a week break in time , maybe you 'll get a blister ... it be okay . i have hear if you wear they in the shower once and then wear they around the house it really help break the leather in .
458	Sandal	POS	5	2nd pair , wear out the first one . very comfortable sandal and great look too . highlt recommend to anyone in the market for a great sandal .
496	Sandal	POS	4	i get my exercise by walk in chest deep water . the surface i walk on be smooth -lrb- too smooth , occasionally -rrb- but these shoe keep i move well . they fit well and be very comfortable . i be have some difficulty become accustomed to the rubbing of my toe on the interior of the shoe but i will , no doubt , become inure . i be pleased with they . mike hogan
673	Sandal	POS	5	i have never orderd shoe online before because it be such a gamble on get the right fit . the h2 's be exactly right on . very comfortable fit . my foot do not slide around inside and no heel slap like on most sandal . i be very impressed with the construction of the shoe - very heavy duty material . i wear they everywhere , even in the fall . i now have two pair of different color . you can not buy a better sandal .
886	Sandal	POS	5	it have long be a dream of mine to wear sock with sandal . you know when you be wear tennis shoe and you foot get steamy , but it be hard to air they out because of lace and stuff ? or when you be wear flip-flop and you foot get sticky or cold or dirty because you be not wear sock ? those day be over . now anything be possible ...
598	Sandal	POS	4	there be plenty of review here explain how awesome these keen 's be . i agree . these be the most comfortable shoe i have ever worn . wear they exclusively for a very active week-long trip to kauai and they be perfect . keep my foot cool and comfortable and provide great support for hike and walk . i only have two criticism : they get smelly very quickly and the sole be not as grippy as expect . walk for a day or two in these and they will develop pretty strong foot odor . scrub they with soap and water get rid of it , but it return pretty quickly . also , i expect the black rubber tread to have good grip on rock and such . they be okay , but tend to slide more than expect . perhaps the sole be make to be more durable and be a little too hard to get good traction . they be great for dirt trail or on concrete or asphalt . i do not trust they on wet rock or slick surface .
