index	Domain	Label	Rating	Review
351	Magazine_Subscriptions	POS	5	you shoul read both inc and entrepreneur . especially at the subscription price at amazon . inc. - very good in depth story . the mentor you do not have . entrepreneur - shorter article but more web\/internet focus .
24	Magazine_Subscriptions	POS	5	the article be write by top class writer and researcher . the photography be perfect and give you a true feeling of the surroundings . a must for any nature or history lover .
616	Magazine_Subscriptions	POS	5	the weekly standard clearly have a conservatinve `` bent . '' however , it be not the sort that scream , `` this be the only way to think about this topic . '' it be thoughtful commentary , deliver with well craft writing . i come away from read a issue think that i have be well inform .
180	Magazine_Subscriptions	POS	5	after one year of subscribe , i recommend harper 's and recently re-up for two year . i would agree with some review that say the writing be uneven , maybe not in quality always - the nature of the magazine be a variety of article cover a broad range of topic , some of which i do not always read . at the same time , this be what i enjoy about the magazine : it be a interesting mix of article and idea that i have not find anywhere else . i read magazine to get away from the computer and harper 's present a broad range of idea to keep i interested . the fiction and poetry be excellent . artwork be scatter in the magazine that be also interesting . other have mention the ` harper 's index ' and ` finding ' section which be collection of statistics and recent research finding that be particularly entertaining for quick perusal . i also read the new yorker , atlantic , and mother jones and find harper 's fit nicely with these as it comprise many idea to think upon -lrb- as a swedish friend phrase it -rrb- .
0	Magazine_Subscriptions	POS	5	granddaughter love it ! allow she to keep up with young hollywood . seem to be a magazine with tasteful news on young star . good kid 's magazine .
149	Magazine_Subscriptions	POS	4	i have be subscribe to acoustic guitar magazine since december 2003 . i really enjoy every issue in its entirety . it have a variety of section such as : guitar and equipment review , artist interview , music cd 's review , music to play , guitar lesson , vintage guitar and history , tip , event etc , . advertising be always moderate . i be seriously think to start purchase past issue . good stuff !! indeed a great guitar magazine !!
461	Magazine_Subscriptions	POS	5	very good deal on national geographic . practically free . keep you eye on `` auto renew '' it be a default setting with many amazon subscription . it may be remove if you like .
842	Magazine_Subscriptions	POS	4	this be a great magazine to learn about what other people be do with they business . not only that , i find it very inspirational . this be not something that be go to take you from a 9-to-5 to run you own business , but it will definitely help you if you be already there .
228	Magazine_Subscriptions	POS	5	harper 's magazine be in a sense a unique medium . it be a place where literate author share they viewpoint through essay , memoirs and short story . it be extraordinary in that although its periodical may contradict each other , they be all well-written . the magazine deal primarily with politics and its content be typically liberal . if you be up for the challenge , you 'll find it educational and enjoyable to read !
222	Magazine_Subscriptions	POS	4	its a pretty good magazine . i mean it mostly about celebrity gossip and all but also a litte tiny bit about normal girl . the picture be great and so be the photo !
157	Magazine_Subscriptions	POS	4	this be one of the few magazine i read from cover-to-cover . bird watcher 's digest have something for everyone . they offer advice on how to improve feeder system for individual who enjoy backyard birdwatching . they provide informative identification tip for those trickier species for people who have just begin they journey into the feathered realm . additionally , they have great author & astounding birder , like kenn kauffman -lrb- who be both -rrb- , who regularly write short article for they . these should appeal to everyone at whatever experience level . the size of the magazine make it easy to tote into the field so you can pull it out & read while wait for that elusive rarity to show up for you to get a quick glimpse of before it dash off to part unknown again . i highly recommend this magazine . besides , you can not be in the field all of the time & this make the perfect thing to read on those cold , wet , rainy day when even the bird be smart enough to stay in-door .
828	Magazine_Subscriptions	POS	4	do not get i wrong , i like dwell . i think the magazine have a lot of great content , but the problem be that most of the time the stuff present be super expensive . i suggest use it for idea , emulate they with you own creativity . : -rrb-
218	Magazine_Subscriptions	POS	4	i ` discover ' fashion magazine at age 12 and , more than 20 year later , vogue have remain my favorite . it expose i to the glamour and lifestyle that up until that point i do not know exist - the fashion spread and even the advertisement make -lrb- and still make -rrb- quite a impression on i . i especially enjoy read andre leon tally 's style fax every month , in addition to `` people be talk about , '' and of course the fasion layout never fail to disappoint i . keep up the good work .
354	Magazine_Subscriptions	POS	4	interview be one of my favorite magazine . the interview be always good . i think that the interview be more candid since it be do by peer . i also think that the photo shoot in the interview be some of the best around .
275	Magazine_Subscriptions	POS	5	i be really happy that my parent actually get i this subscription for christmas ! i have get 4 magazine so far and i have read they all cover to cover . i love the picture , obviously that be one of they crucial selling point . the article be also very interesting and i have learn a lot so far about subject i would not have necessarily choose to read before . i recommend this as a gift to anyone that you know that love to learn and love photography .
397	Magazine_Subscriptions	POS	4	grant , it be call ` catholic digest ' but it lack in the way too many catholic publication lack ... it do not get often enough into what it mean to live out a catholic faith in a everyday world .  it be very well-written , and have a sharp `` guidepost '' or `` reader 's digest '' feel about the look and tone .  some article in catholic digest can be poignant , but i want my faith challenge . i want to know how i can serve christ monday-friday . explain to i the liturgy ... why be various aspect of it important ? what about what the bible say about alcohol , or daily prayer ? how about define mary 's official role , dispel the mistaken belief than she be equal to christ -lrb- the question of veneration versus worship -rrb- ?  the protestant magazine be load with account about how god change they life . i would like to see more of that . the protestants have lot of bible study and that sort of thing in they magazine . do i have to buy a protestant magazine like `` discipleship journal '' `` moody monthly '' to learn how to be a better christian ? they be fine , but it seem with the long history of great theologian , someone could get a catholic variation on all of that .  i think catholic digest be the best publication offer for catholics . but i would like more meat .  anthony trendl
329	Magazine_Subscriptions	POS	4	this magazine be excellent for those who be interested in contemporary design . thank god someone care enough about those of we who love such .
702	Magazine_Subscriptions	POS	5	read harper to sidestep the pointless left\/right debate read harper and learn how to think multi-dimensional -lrb- i guess harper look left-leaning to those who think fox news be balanced and fair -rrb- ive be a reader for decade ... i didnt know it be liberal media
95	Magazine_Subscriptions	POS	5	there be nothing more fun than read the collection of science fiction and factual article that come every eight to ten week in analog . if you love science fiction ... subscribe . great reading . oh , there be some clunker , but overall ... this be a great mag .
396	Magazine_Subscriptions	POS	5	who do not know national geographic ? despite the term ` national ' in the title , this be a publication that have a international reputation , and have set its sight on explore every inch of the globe , and beyond . school child everywhere use national geographic as a resource . it be a periodical , however , that go far beyond the school library . interesting , erudite , broad-ranging and fascinating -lrb- in addition to be , dare i say it , educational -rrb- , national geographic have something for everyone .  articles involve history , culture , sociology , biology , architecture , archaeology , and physical science in addition to the trademark item , geography . recent issue have include article on archaeology of the indus valley , earthquake in turkey , samoan culture , jellyfish , and dinosaur . national geographic have a knack for combine the timely with the timeless to make each issue interesting from a current event perspective -lrb- recent article on the golan heights and tour london show this -rrb- as well as be worthy of retain for future reference by combine history and other detail .  couple with the article , national geographic have fantastic photography . in the june issue , there be a ` family photo ' that be take at the annual photographic seminar in washington , d.c. , in which more than half of the regular contributor to the magazine be present and photograph around the great seal of national geographic . accord the caption :  ` the 47 man and woman show have collectively log some 700 year take picture for this magazine alone . they have photograph roughly 715 article , and at a current average of 29,000 frame shoot per story , that work out to about 20.7 million image . '  author and photographer for national geographic be perhaps one of the most diverse lot of people work for any periodical . from urban to rural , civilised to exotic to remote and desolate location ; from peaceful and happy event to battlefield and disaster situation ; from home life to professional life to religious life and beyond , these woman and man have cover almost every aspect of the world -lrb- and beyond ! -rrb- . photographic and journalistic excellence be a hallmark of this magazine , and it show in every issue .  but the map ! what about the map ? oh , yes , this be perhaps the distinguish feature of national geographic , something that be also well-known from school day . teachers always love to put national geographic map up on the wall , and issue continue to include the most up-to-date map of country , physical feature , even the moon , planet , and star system .  the national geographic society be found in 1888 as a nonprofit scientific and educational organization , and have in that time support more than 6500 exploration and research project . they have also include in more recent time to support student with scholarship . for instance , since 1993 they have give a scholarship each year to a british student in conjunction with the british cartographic society , in recognition of the outstanding mapmaking student in the uk . this will help continue the tradition on national geographic .
982	Magazine_Subscriptions	POS	5	i renew my husband 's subscription to asimov 's and analog every year for the holiday . he love it and read they all voraciously when they arrive . perfect gift for any scifus reader !
305	Magazine_Subscriptions	POS	5	i get this to keep kid to spend time on understand what be out there - place we may not see or should go . it deliver 100 % . good way to spend time and learn , and get they interested in conserve , appreciate the place we be in and understand what thing be change it .
892	Magazine_Subscriptions	POS	5	this be a great magazine for any young entrepreneur , i definitely recommend it . you could find many good idea on it .
345	Magazine_Subscriptions	POS	5	one of my favorite magazine by far . a fantastic review on modern and green design and architecture , as well as interesting idea for innovation and home design . definitely a must-read !
498	Magazine_Subscriptions	POS	5	i love guidepost ! i have subscribe to this magazine for year . i have try other inspirational magazine and they be not the same . guidepost be by far the most uplifting magazine i have ever read . the story always touch my heart . the only thing that could make this magazine better be to make it available for kindles .
352	Magazine_Subscriptions	POS	5	there be no other magazine like it . we read it and can not seem to throw it away . the picture alone be amazing .
932	Magazine_Subscriptions	POS	5	what else can you say about this magazine . it look good , great article , fab photo and the bonus ... make ya look real high-brow when people see it on you table .  never a dissapointment !
851	Magazine_Subscriptions	POS	5	i have read this magazine on and off for a several year and want to add my 2 cent . yes , the magazine do have many ad for business opportunity . but this be exactly something i want to read and evaluate , the marketplace of business opportunity . many of these be franchise opportunity , which be exactly where the first time entrepreneur should start . the article be generally well write and many will obviously be useful , but not all . the value of each article often depend on where you be in the business creation process . it be not until i read the e-myth revisited that i understand the value of these franchise . this magazine slice and dice the franchise by many metric to help you find one where you be most likely to both succeed and be happy . the magazine be easily worth more than the price to any person seriously start or build a small enterprise . hope this have be helpful to the entrepreneur out there .
219	Magazine_Subscriptions	POS	5	this product live up to what be expect - i like order through amazon as it be very easy and a good price .
265	Magazine_Subscriptions	POS	4	for varied intereste and reference material , they be invaluable . we living room be be full of maginz that i would read over and over . the writing be wonderful , the photograph remarkable , and the varieyty of subject matter be stagger . such a nice publication . i really look forward to buy a home so i can have the space to get a regular subscription . as a person with no artistic skill whatsoever , i really appreciate see the other side . i like ot collect natinal geographic magazine and really treasure they . i get tire of look on the internet and a old fashion magazine be a nice break .
215	Magazine_Subscriptions	POS	5	i spend so much more just pick this up at the grocery store much better deal to have it mail to i . i love my soap in depth
987	Magazine_Subscriptions	POS	5	not for the interview . vogue be about fashion . i read it to stay up with what be what .
927	Magazine_Subscriptions	POS	5	we love it and pass it on to my parent who pass it on to my brother - in - law who give it to my sister to take to school .
634	Magazine_Subscriptions	POS	5	i be more libertarian than liberal , so i disagree with many of the view express in harper 's . and yet , i look forward to it every month -- indeed , more than i look forward to  reason  why ? because harper 's be not just a place for political diatribe -lrb- see : the nation or mother jones -rrb- ; it be a place for original journalism and thoughtful , timely analysis , right up there in the mid-to-highbrow pantheon with  the atlantic  as a bonus , the subscription come with full access to the website , harpers.org , where you can search for and download any article that be be publish in the magazine 's long and storied history .
94	Magazine_Subscriptions	POS	5	for all man who love : look at woman in beautiful clothes ; the magnificently sculptured face ; the exquisitely-shaped calf whose endpoint be the tip of the high-heeled shoe ; the nordstrom painting ; and the ingenuity behind the advertisement ... . the march edition , currently on the stand now , and describe as the biggest spring issue ever , be by far the best one ever put in print . the fashion be best describe by geometry ... . its contents be the perfect reflection of the attitude , aesthetics , and severity of the twenty-first century .
89	Magazine_Subscriptions	POS	5	ok . for those of you who continue to believe that new york be the center of the united states , hell , the world , who forget the map cnn keep flash with the two different color after the election that might infer there be several school of think about the polycentric view of the us , for those of you who can take a little criticism from the midwest , the dark state , middle earth , the elba of the 21st century , you be not . there be a whole world out here . people have job . yes , it be true . we work , send we kid to school , even go to church on sundays . and on other day too . we vote . oh , yeah , you already know that . so have a interview with a actor who go on about how he meditate , be a vegan and think about tree and bird when he have a particularly stressful scene with ashley or uma or diane , you know , it just do not carry a lot of weight with the serf . but ... it be a great magazine . andy live . photography be tight and realistic . the ad be sexy and provocative . the sidebar interesting and insightful . it be wordly . it cover music as well as r . it be -lrb- do not get all rile up now -rrb- a fun magazine to read . however , the interview which we be lead to believe be the heart and soul of the magazine , seem to be along the line of ` damn , it be so good to be i and i guess you be ok too . ' or , ' i see you be wear a $ 15,000 versace with a plunge neckline and ... you have select old , black , converse all stars to wear with it ! how noveau ! how tasteful ! ' come on . where be the bite ? where be the interview with alex rodriguez that say ` how come you go to therapy ... it be only new york ? ' or with marv alpert ` hey what be on you fashion agenda now ? ' chris berman from espn say he be on maui a couple of year back and he be walk with he kid one dawn and he run into steven stills with he kid . now that be a conversation i would have like to hear , not one that end up with i think the two party to the conversation -lrb- it sure be not a interview - see columbia university 's interview 101 in they school of journalism -rrb- be off to pick out furniture . it be new york . show you tooth . flex . 5 star . larry scantlebury
322	Magazine_Subscriptions	POS	5	what a pretty mag to lay on the coffee table . and while i expect all the large glossy ad i be surprise about the quality of the content ; it be surprisingly good . we be not talk volume of information , but just right - you be leave know something more about hawaii and craving more . each issue that arrive here at the house wander from coffee table to my desk and maybe back again , then and eventually to work where as i hand it off to someone i sometimes ask `` when be you next trip to hawaii ? '' . and i have actually buy a few thing from advertiser in the magazine , include -lrb- ... -rrb- which be now a holiday tradition in we house . this be also a perfect gift magazine and the whole magazine process through amazon make it so easy -lrb- plus and in my case i save ship to address within amazon so new order be even faster -rrb- .
201	Magazine_Subscriptions	POS	5	i have not receive any issue yet for the new subscription to dwell , but i know from my previous subscription , it be a fine magazine for architect and those who be interested in building in general .
110	Magazine_Subscriptions	POS	5	in a era of decline journalism , national geographic shine above all else as a benchmark for quality , and photojournalism . they have recently win multiple ellie 's the equivalent of the pulizer prize in the magazine industry . each issue include one or two feature article from around the world . while the magazine contain advertisement , they have place ad in the front and back of the magazine so that feature article be not interrupt by a annoying gaudy ad , a practice often see in other magazine . the quality of the photo be simply amazing ; the magazine use a high quality paper to print quality photo not see in any other magazine out there . it be not fair that other reviewer , provide a lower rating for this magazine because it can be find cheaper elsewhere . national geographic provide a lower introductory rate . however , once you get past the first year , subscriber need to pay the default rate of $ 34 .
267	Magazine_Subscriptions	POS	5	let 's be honest here ... 50 $ be way too much for a cute little sundress for i . i love fashion , vogue , and all that stuff , but i be never go to buy clothes like that -lrb- or even wear they , give my southern small-town culture -rrb- . i still love vogue , because of the photography , and ad . i like make collage , and tear out photo that be cool look . i have subscribe for half a year , and i have yet to read a article ... who need it when you have those tempting glossy page full of photo-shopped model that do not look a thing like that in reality ? get it anyway ... no other fashion magazine compare
129	Magazine_Subscriptions	POS	4	people be always complain about the ad . well guess what , vogue be not a magazine to read . it be a magazine to look at . and that be my reason for be such a loyal subscriber .  i love fashion , and i love look at the ad , judge outfit and model , compare and contrastiong . i be a aspiring fashion designer -lrb- among many other talent -rrb- and vogue be my key source to what go into my portfolio . so many ad with high fashion , cut out what you like , arrange , and paste it to show you creativity .  it be all about the clothing . though it sure be a bit degrading . media image portrayal on woman be depict ; model typically be emanciate and tall symbolize beauty and everything else . be all fashion , vogue surround this world of the impossible `` ideal '' , from a cover with the ghastly yoga super model chrity turlington -lrb- who be feature bent in all abnormal way wear a skimpy yoga thong thing . \* intense therepy \* -rrb- to ad with the new `` it model '' . so be carefull not to get suck into the `` ideal '' vogue and fashion promote .  in conclusion . if you just want literature , invest you money in the new yorker .
168	Magazine_Subscriptions	POS	5	can not be better , a a a a a a a a a a a a mazon ! i love you amazonnnnnnn n n n
717	Magazine_Subscriptions	POS	4	always the standard for photo and content , national geographic make a great gift to anyone that enjoy this planet and its beauty .
47	Magazine_Subscriptions	POS	5	guidepost be something like a the reader 's digest for christian , only better . a variety of article and letter from and about people of faith .
414	Magazine_Subscriptions	POS	5	this be the magazine for those who like it hot .  while there be plenty of coverage of the so-hot-it-will-burn-your-face-off item , the bulk of the magazine cover mouth watering cooking that will be sure to please at any level of heat . each issue include about 50-75 recipe , all of which be high quality , useful , and practical . a recipe index in the front of the magazine list all the recipe by category .  chili pepper be print on glossy paper and contain load of beautiful photograph . in fact , the ad be also exceptionally beautiful and colorful , and in no way detract from the overall aesthetics of the magazine . hot sauce , salsa , powder , kitchen gadget , pepper plant , and a host of other thing can be find in the ad .  this be a great gift for those who like to spice it up !
7	Magazine_Subscriptions	POS	5	excellent magazine to learn what other be do . not just the practice of a specific business , also the approach and mindset they follow . highly recommend .
431	Magazine_Subscriptions	POS	5	this magazine have a beautiful layout with a great combination of interesting article and photography . it do include a lot advertising which only add to the uniqueness of this magazine , because the advertising provide information about high quality item you can not just get around the corner .  i would definitely recommend this magazine for everyone . my friend also have subscription and they just love it .
670	Magazine_Subscriptions	POS	5	national geographic never change - good article with outstanding picture . it be always informative & often teach little known fact . and often include detailed map of area be discuss .
55	Magazine_Subscriptions	POS	5	this magazine be truly outstanding ! it be very informative and only rarely make mistake ! i love the indepth and informative article that they provide . i also love the way that they always have such clear and beautiful picture and there be no shortage of they either ! i also love the fact that all of the article be in line with mainstream science .
79	Magazine_Subscriptions	POS	5	finally , i have find a magazine that keep my mind active long after i have set it down . each month i discover a deeper understanding into today 's issue and look at thing with a new perspective thanks to the thoughtful word in harper 's . i recommend this magazine to anyone look to learn more about we country and the vast world around we .
96	Magazine_Subscriptions	POS	5	you can help support the cause by go to the american diabetes web-sight and you not only get this magazine but you also get a year membership in the american diabetes association ! at the same cost !
409	Magazine_Subscriptions	POS	5	i know some people have have trouble with order magazine through amazon , but my first magazine can surprisingly quickly . on top of that , national geographic be fantastic . they cover important topic and couple it with stunning photography . i read every issue cover to cover , and then usually pass it on to a friend to read . excellent , sobering outstanding journalism .
111	Magazine_Subscriptions	POS	4	the weekly standard be not as strong as the national review . that be say , it be tough to find much wrong with this magazine . furthermore , as it be publish about twice as often as nr , comparison between the two be not just . as for editor , fred barnes be about as good as they get . he be a spotlight of cheer on foxnews , and he be on these page as well . they book review be great and they parody be the first thing you should turn to when you receive a copy -lrb- they be find on the last page -rrb- . as for reporting , i can say without reservation that matt labash be the most entertaining investigative journalist in america today ! i love he stuff and it be hard to resist tell you friend about all the thing he observe while he be in the field . he , `` among the puppeteers , '' be one of my favorite back in 2000 . they have digital access for subscriber only and on saturday morning they site be the first thing i check for newsworthy article .
973	Magazine_Subscriptions	POS	5	fantastic for yourself and a amazing gift . can not go wrong with national geographic . we grow up look at the photo with my mom and dad when we be little . the article and information help we write report and papers before the " internet age " . i love have this magazine in we house and share they with friend and family . its a great gift for everyone and anyone .
951	Magazine_Subscriptions	POS	5	here be a quick breakdown :  1 . harpers will feed you need for the trivial . the index be a fascinating collection of fact and figure , and the front-of-book section be probably one of the most quirky , laugh-out-loud funny and stimulating in the business .  2 . great fiction . some up-and-comer submit , along with some old pro -lrb- a recent story by joyce carol oates be outstanding -rrb-  3 . great feature . some great topic , albeit a lot of environmental stuff , it be still well-rounded and well-informed . great one i have read recently include a look at maid , suv , education reform and more .  i can see why people might not like this magazine because it appear to be `` uppity . '' in fact , the only thing that annoy i about this magazine be the letter to the editor , where all of the ivy-league intellectual write in and try to prove how smart they be . but i think the appeal be more widespread than that . and you 'll be pay less than a dollar a issue -- you 'll definitely get you money 's worth .
933	Magazine_Subscriptions	POS	5	it let i travel the world and learn about place and people that i will never see . always seem to be factual .
688	Magazine_Subscriptions	POS	5	we be long time subscriber to the national geographic . now i know that i can re subscribe from amazon at a better price than from the magazine itself . thanks
803	Magazine_Subscriptions	POS	5	try this out . good for folk that be in business . i like to read it just to get some idea on how other do they business . it be for folk who lie light reading . totally recomend for everyone who be interest in business in general .
18	Magazine_Subscriptions	POS	4	now you need to know some thing about i so you know how any why i rate this product . i go to gifted , hate rock pop and popular song although i like some of they . j-14 be not the best but it be okay i like it . it be my second issue of a magazine , m magazine be my first . how i find out about it be when my friend caroline show i and tell i to buy it and finlly my parent agree . i take old issue of magazine from my local library such as seventeen but not now it have mature content that creep i to the bone , and sometimes gl and something like v or whatever ? anyways . my favouirte magazine be teenpeople . i like big poster . but the probeleme be that they put too much stress and so in to the magazine . let 's review . i be take the december 2006 one . the headline do not mkae much sense . review next . roxy
698	Magazine_Subscriptions	POS	5	my daughter love this magazine . she want to know what be go on with she favorite entertainer . i wish she be this excite about homework !
72	Magazine_Subscriptions	POS	5	everyone know national geographic be educational , but its also very interesting and always a intriguing read . i love get this in my mailbox !
629	Magazine_Subscriptions	POS	5	asimov 's feature a lot of great hard science fiction . there be lot of wonderfull editorial piece as well . the editor be obviously there becuase they love it , not because it be just a job . support you favorite interest or they may not be there tomorrow . subscribe today !
554	Magazine_Subscriptions	POS	5	angels on earth magazine be mention in a blog i stumble upon about a year ago . on a whim , i decide to subscribe . it be money well-spent . this little magazine be fill with short article and some surprisingly beautiful illustration to give you that little shot of inspiration to carry you through another day of life . i sometimes stash it in my bag , and when i have a moment i read a page or two , and it give i a sense of peace and calm . sometimes , you just need to stop and smell the rose ... or see the angels ! i have pass old issue of it on to other , and they have all fall in love with angels on earth magazine . perhaps you will , too .
910	Magazine_Subscriptions	POS	5	without a doubt the most complete magazine for travel , culture , science we world ... earth ... should be use in every classroom better than any text book . . read one article a day and you will have more knowledge than 99 % of the population of the planet .
866	Magazine_Subscriptions	POS	5	be get natgeo for at least 50 year - i guess i 'll keep subscribe for another 50 year if i be able !!!
459	Magazine_Subscriptions	POS	4	this be one of those great magazine that pack a lot of idea and information into each issue . i love the innovative photography , the fresh idea , and the range of dwelling -lrb- apartment to mansion -rrb- they cover . i be really pleased that amazon suggest this magazine to i , and -- as usual -- offer it at a great price . if i use even one idea from each issue -lrb- and i be likely to use at least a dozen -rrb- , we home will be more comfortable , attractive and efficient each month . sure , i get starry-eyed over the color scheme and frou-frou idea in magazine such as country live and house beautiful . however , dwell be the one that get i out of my reading chair and actually make positive change , right away .
589	Magazine_Subscriptions	POS	5	receive much earlier then expect very very pleased i will be order the little kid geographic and the kid geographic for my other child
609	Magazine_Subscriptions	POS	5	i love all of abc 's soap and this magazine be great for people like i . along with soap news it have a lot of good article about the actor . it be great . : -rrb-
829	Magazine_Subscriptions	POS	5	if it be in vogue , it be in fashion ! this magazine , which have exist since 1892 , be one of the premier magazine for woman . it be a american magazine , but also have australian , brazilian , british , french , german , italian , and spanish edition . it cover fashion , beauty , health , fitness , celebrity , movie , art , and other topic of interest to woman . vogue be mainly direct at the jet-set , but anyone will find its page both entertaining , and informative . i have a subscription to it , and i collect it on the basis of its collectibility . mine arrive in clear plastic bag , which be never open -lrb- unless of course one of my favorite celebritie 's be on the cover -rrb- . i wish all magazine publisher use the clear bag method of shipping , because a subscription label directly on the cover of a magazine be frown upon by most collector . so unless you buy it right off the shelf , or it be bag , most collector will not be interested in it . get back to vogue , if you want to keep up with what be in in fashion , this be the magazine to have . you know those $ 1,000 dress you have hear about ? you 'll find many of they model in here ! fashion photograph by some of the world 's most renowned photographer , be feature in the magazine . if you be someone who enjoy read about the elite in woman 's topic , you 'll want to subscribe to vogue .
755	Magazine_Subscriptions	POS	5	so many fun idea for mid-century and other eclectic decorating . some issue seem a little repetitive but i still look forward to receive each one in the mail .
187	Magazine_Subscriptions	POS	4	we have be get the paper version for year , with thorough checking , it be not available on kindle yet . time for kindle , then it can be read on : the kindle ; mac ; pc ; linux . open you horizon cbs soaps in depth . update : digital cbs soaps in depth be available through zinio reader . the zinio reader app be available for pc , mac , linux -lrb- via firefox browser -rrb- ; android and the kindle fire , but not the regular black & white kindle reader .
894	Magazine_Subscriptions	POS	4	i subscribe to harper 's for about four year . the reason i cancel my subscription be because the magazine rip into israel and jews . unlike some other liberal publication who might pretend that criticism of israel be not anti-semitic , harper 's would talk about the `` jews '' influence in dc . the magazine would go so far as to accuse american jews of forment and start war in the middle east . anyone who be educate know this be garbage , as the vast majority of american jews be liberal , vote democrat , and oppose most of israel 's contemporary policy . if you be go to stand by you reputation as a magazine with 100 % integrity , you have to be willing to explore both side of every issue . even if israel and the jews be the one group you demonize , that be one group too many . consider the history of the jewish people , it seem like a cop-out . i should note that other than the anti-semitism this be a top-notch magazine . it be write for intelligent people . anyone who get they information from `` article on the internet '' should stick to time or newsweek .
430	Magazine_Subscriptions	POS	4	despite what many people say about amazon 's magazine subscription , i like amazon 's . it arrive a month later i order just like most magazine subscription . i be a bit annoyed by the fact that the magazine be not covered\/packed with plastic bag or something like that -lrb- national geography alwasy put they little magazine in the plastic bag ! : d -rrb- . but other than that no problem at all ! and magazine itself be good ...
454	Magazine_Subscriptions	POS	5	the clothes be fun to look at too - even though most of we can not even dream about buy stuff by prada or carolina herrera . maybe that be why vogue be so much fun . this mag evade the snob category by cover very serious subject in its article and interview , and they do slip in affordable fashion for the average woman . fun , so it rate a five for i
766	Magazine_Subscriptions	POS	5	national geographic be one of the best magazine of its kind , with plenty of great photography , thoughtful article , and diverse coverage of several different topic relate to the planet earth . stories about wildlife , different culture , and even environmentalism and the politics it breed can be find on the page within each issue . what make this magazine so enjoyable be the fact that it go so in - depth in its coverage and include story with a personal element . when most people think about national geographic , they usually think about the great photograph of natural wonder , exotic plant , and animal wildlife . these thing be all great , but they form only part of the magazine 's overall appeal . stories about different culture and people from around the world be just as good , and be usually present in a personal way . you feel like you know the people on a intimate level when you read this magazine . this publication contain between 120 and 160 page in most issue , with about a dozen or so monthly department , as well as some varied article that change each month , but be always concentrate on nature , science , politics , culture , etc. . national geographic be often very educational and intellectual , make it a learning device as well as a magazine for entertainment . it be one of the better , more thorough magazine on the market . go ahead and give it a try . you just might learn something in the process .
394	Magazine_Subscriptions	POS	5	this be the best fashion magazine to keep i up to date on thing i do not want to miss out on : the latest style , the most interesting people , new beauty product and technique that i might not know about . i love the advertisement , too . the photograph be gorgeous ! the model be beautiful . i study everything from cover to cover . highly recommend this . i can not imagine not get it every month -- i do not want to miss anything !!
576	Magazine_Subscriptions	POS	4	i like this magazine , i have a subscription . it be pretty good especially bout what all the famous people be up to . with embaress moment as well as truth or dare , the only thing it be miss be more personal story
395	Magazine_Subscriptions	POS	4	with the size and appearance of a slimmed-down reader 's digest , the less famous bird watcher 's digest be a chirpy little optimist of a magazine not so very different from , say , a black-capped chickadee . short and moderate-sized article cover specific species , how-to\/techniques , choose the right birding equipment , and joy-of-birding anecdote . advertisement abound but do not overwhelm . some be quite helpful . bwd be a perky standard for birder both casual and serious .
473	Magazine_Subscriptions	POS	5	i think j-14 be such a good magazine . it give i so much information about my favorite star and singer , hair and make-up , clothes . just about everything kid my age would want to know about .
585	Magazine_Subscriptions	POS	5	as vogue document the hottest look from the world 's best designer , the entire fashion industry hold its breath in anticipation - then scramble to interpret what vogue dictate : the magazine be that influential . if you be look for good , practical advice on cosmetic or pick the right style swimsuit for you body type , you be better off with glamour or marie claire . what you 'll find in vogue be not really `` practical '' but rather high falutin ' , haute couture kind of stuff . compare to other popular woman 's magazine , what distinguish vogue from the rest be how it successfully situate the fashion\/beauty business as a vital , viable and artistic component of culture and society . so you be not just get fashion layout to look at , but also great article on writer , architect , actor , art exhibit , and so on . most everything picture in vogue be of course , out of the average person 's price range , and the overall magazine 's tone make no apology for this snobbery . but i still think it be a beautiful magazine to look at for its artistic vision , and for well-written article on culture .
660	Magazine_Subscriptions	POS	5	this classic magazine have a world view and a venue for communicate it like nothing else . read this magazine keep i current on timely topic as well as topic of special interest . the article be superbly write and the photography be timeless . i come away inform in technacolor .
468	Magazine_Subscriptions	POS	4	this magazine be just ok , so so , i have be get it about a year now , it usually have something interesting in it , but not everything , but there be some issue that be very good , and each article be very interesting , so it be sporadic as to how good each issue be . some excellant , some just ok .
133	Magazine_Subscriptions	POS	5	have be get n.g. , now for 40 year . when i see amazon have renewal for only 10 dollar instead of the 30 something geographic renew for , i have to snag on it . you would think the long time subscriber would get a better deal than the `` newby '' . anyway still really love geographic , both article and picture !
236	Magazine_Subscriptions	POS	5	i get almot every mounth issue i love it i suggest you to get it for you teen or youself -lrb- if you a kid -rrb- . well what-ever just get it it have all kind of star news \* -lrb- no interpropet thing or stuff like that -rrb- it totaly cool !!
860	Magazine_Subscriptions	POS	5	i love this magazine , can not wait for the next issue . would recommend this for any one who like to look at western clothing , and jewelry , or furniture . thanks , lee
977	Magazine_Subscriptions	POS	4	if you love fashion , you need to get vogue . vogue will familiarize you with designer , classic style and the fancy-schmancy side of fashion that most other magazine will not get as deep into . however , most of what be in vogue be way out of the average person 's reach . i , for one , could very likely not afford one thing that have ever be in a single copy of vogue . however , for whatever reason , the vogue empire continue to publish this fashion tome and sell the sub for a very low price -lrb- usually $ 12 for 12 issue -rrb- . now that i can afford . it be a unbeatable deal . will you glean anything from it ? yes . you will see how the other side life and you will see some really wonderful photography and fashion at its best . be it practical ? not really but it be fun and well worth the very low price .
